developer_id,date_key,total_tracked_minutes,deep_work_minutes,pure_flow_minutes,total_interruptions,ci_cd_interruptions,total_cognitive_tax_minutes,flow_efficiency_pct,cognitive_friction_score
151,20260108,510,345,303,5,2,67.29,81.83,56.08
151,20260109,510,362,344,2,1,25.740000000000002,93.04,21.45
151,20260112,510,370,281,1,0,13.24,95.5,11.03
151,20260113,510,242,242,3,2,52.52,82.17,43.77
151,20260114,510,410,325,4,0,76.5,80.95,63.75
151,20260115,510,250,250,2,1,39.5,86.36,32.92
151,20260116,510,285,184,6,3,122.36,60.06,100.0
151,20260119,510,230,192,1,0,21.28,90.02,17.73
151,20260120,510,406,326,6,2,116.41,73.69,97.01
151,20260121,510,420,334,6,4,98.67,77.2,82.22
151,20260122,510,395,341,3,0,43.7,88.64,36.42
151,20260123,510,277,215,4,1,60.06999999999999,78.16,50.06
151,20260126,510,395,369,3,2,47.77,88.54,39.81
151,20260127,510,215,175,1,0,18.26,90.55,15.22
151,20260128,510,296,270,6,2,111.88,70.7,93.23
151,20260129,510,400,376,8,2,115.63999999999999,76.48,96.37
151,20260130,510,432,397,6,2,103.97999999999999,79.24,86.65
151,20260202,510,420,406,2,1,25.560000000000002,94.08,21.3
151,20260203,510,375,328,7,1,108.08000000000001,75.22,90.07
151,20260204,510,350,215,7,2,114.94999999999999,65.16,95.79
151,20260205,510,305,253,4,2,56.89,81.64,47.41
151,20260206,510,132,132,2,1,32.83,80.08,27.36
151,20260209,510,295,195,5,1,97.95,66.56,81.62
151,20260210,510,360,309,5,2,84.46000000000001,78.53,70.38
151,20260211,510,390,354,4,2,57.73,85.98,48.11
151,20260212,510,275,210,5,4,78.3,72.84,65.25
151,20260213,510,405,336,5,1,72.56,82.24,60.47
151,20260216,510,425,387,3,2,44.7,89.65,37.25
151,20260217,510,384,316,6,2,96.84,76.54,80.7
151,20260218,510,340,242,7,3,110.3,68.69,91.92
151,20260219,510,320,284,0,0,0.0,100.0,0.0
151,20260220,510,360,266,6,1,69.38,79.31,57.82
151,20260223,510,380,340,3,0,65.01,83.95,54.18
151,20260224,510,335,313,3,1,49.11,86.44,40.92
151,20260225,510,210,174,7,5,113.56,60.51,94.63
151,20260226,510,385,349,5,3,74.95,82.32,62.46
151,20260227,510,330,302,2,0,30.69,90.78,25.58
151,20260302,510,310,252,4,1,63.459999999999994,79.88,52.88
151,20260303,510,345,279,3,2,42.480000000000004,86.79,35.4
151,20260304,510,370,325,4,1,58.32,84.79,48.6
151,20260305,510,273,247,4,0,52.510000000000005,82.47,43.76
151,20260306,510,385,367,3,0,52.9,87.4,44.08
151,20260309,510,465,432,9,3,131.35,76.68,100.0
151,20260310,510,440,420,7,1,116.24,78.32,96.87
151,20260311,510,355,277,4,1,75.09,78.67,62.58
151,20260312,510,337,239,8,2,133.57,64.15,100.0
151,20260313,510,435,395,6,2,97.44,80.21,81.2
151,20260316,510,355,308,3,1,52.28,85.49,43.57
151,20260317,510,286,271,3,2,51.03,84.15,42.52
151,20260318,510,390,261,6,3,100.32,72.24,83.6
151,20260319,510,250,209,4,2,72.82,74.16,60.68
151,20260320,510,334,261,3,0,47.28,84.66,39.4
151,20260323,510,403,361,5,1,90.8,79.9,75.67
151,20260324,510,320,284,2,0,37.08,88.45,30.9
151,20260325,510,350,291,6,1,101.86,74.07,84.88
151,20260326,510,410,371,4,0,51.82,87.74,43.18
151,20260327,510,212,150,5,3,75.42,66.54,62.85
151,20260330,510,240,185,5,0,115.32,61.6,96.1
151,20260331,510,292,254,3,1,68.09,78.86,56.74
152,20260101,510,350,272,3,0,56.15,82.89,46.79
152,20260102,510,405,364,4,1,49.95,87.93,41.62
152,20260105,510,320,258,4,1,59.4,81.29,49.5
152,20260106,510,305,207,4,3,50.93,80.25,42.44
152,20260107,510,420,390,2,1,43.39,89.99,36.16
152,20260108,510,310,262,3,0,52.43,83.33,43.69
152,20260109,510,315,250,5,0,87.79,74.01,73.16
152,20260112,510,209,148,1,1,18.39,88.95,15.32
152,20260113,510,365,310,6,1,115.42,72.87,96.18
152,20260114,510,440,343,8,1,141.9,70.74,100.0
152,20260115,510,375,288,4,1,51.58,84.81,42.98
152,20260116,510,360,316,3,0,55.87,84.98,46.56
152,20260119,510,320,307,4,4,64.83,82.56,54.02
152,20260120,510,435,291,6,1,117.69,71.2,98.08
152,20260121,510,355,282,4,2,59.64,82.54,49.7
152,20260122,510,151,113,2,0,28.53,79.84,23.78
152,20260123,510,405,264,8,5,142.09,65.01,100.0
152,20260126,510,260,217,3,0,56.129999999999995,79.45,46.77
152,20260127,510,380,356,2,1,41.06,89.66,34.22
152,20260128,510,350,334,7,2,107.55000000000001,75.64,89.63
152,20260129,510,401,290,3,0,35.540000000000006,89.08,29.62
152,20260130,510,420,407,4,2,64.38,86.34,53.65
152,20260202,510,365,329,3,2,43.44,88.34,36.2
152,20260203,510,390,351,3,3,52.31,87.03,43.59
152,20260204,510,286,231,2,1,39.540000000000006,85.38,32.95
152,20260205,510,325,294,3,2,36.75,88.89,30.63
152,20260206,510,410,292,6,2,82.65,77.94,68.88
152,20260209,510,330,289,6,1,107.37,72.91,89.48
152,20260210,510,275,215,5,1,87.46000000000001,71.08,72.88
152,20260211,510,280,250,5,1,73.91,77.18,61.59
152,20260212,510,465,445,7,4,131.82,77.15,100.0
152,20260213,510,224,201,4,1,77.55,72.16,64.62
152,20260216,510,250,134,5,2,93.99,58.77,78.32
152,20260217,510,405,369,8,5,117.0,75.93,97.5
152,20260218,510,328,306,2,1,27.650000000000002,91.71,23.04
152,20260219,510,425,413,3,0,38.19,91.54,31.82
152,20260220,510,347,293,1,1,11.05,96.37,9.21
152,20260223,510,235,223,2,1,36.58,85.91,30.48
152,20260224,510,346,255,5,1,94.37,72.99,78.64
152,20260225,510,440,309,6,2,91.81,77.09,76.51
152,20260226,510,265,188,4,3,60.99,75.51,50.82
152,20260227,510,321,249,5,3,96.25,72.12,80.21
152,20260302,510,305,231,3,2,32.33,87.72,26.94
152,20260303,510,355,267,6,3,105.82,71.62,88.18
152,20260304,510,350,302,2,0,33.25,90.08,27.71
152,20260305,510,220,171,3,1,43.78,79.62,36.48
152,20260306,510,254,179,4,2,52.75,77.24,43.96
152,20260309,510,305,252,4,2,67.87,78.78,56.56
152,20260310,510,208,127,2,2,27.22,82.35,22.68
152,20260311,510,318,273,5,1,96.91,73.8,80.76
152,20260312,510,262,170,6,3,110.67,60.57,92.22
152,20260313,510,320,296,4,3,61.89,82.71,51.58
152,20260316,510,385,297,4,1,67.33000000000001,81.52,56.11
152,20260317,510,166,121,3,2,49.42,71.0,41.18
152,20260318,510,400,331,5,3,95.97,77.52,79.97
152,20260319,510,350,338,4,2,60.22,84.88,50.18
152,20260320,510,390,233,5,1,95.16,71.0,79.3
152,20260323,510,323,252,3,3,32.66,88.53,27.22
152,20260324,510,345,278,8,2,148.6,65.17,100.0
152,20260325,510,345,321,4,1,78.63,80.32,65.53
152,20260326,510,270,216,2,1,35.59,85.85,29.66
152,20260327,510,212,139,4,0,61.09,69.47,50.91
152,20260330,510,315,301,5,1,77.59,79.51,64.66
152,20260331,510,330,310,2,2,30.060000000000002,91.16,25.05
153,20260101,510,365,208,3,1,44.31,82.44,36.93
153,20260102,510,338,224,4,2,49.17,82.0,40.98
153,20260105,510,282,228,3,2,50.010000000000005,82.01,41.68
153,20260106,510,293,246,4,3,49.91,83.13,41.59
153,20260107,510,335,323,2,2,32.120000000000005,90.96,26.77
153,20260108,510,359,326,2,0,29.630000000000003,91.67,24.69
153,20260109,510,387,339,3,2,48.78,87.42,40.65
153,20260112,510,320,242,5,3,74.72,76.41,62.27
153,20260113,510,325,325,3,1,48.68,86.97,40.57
153,20260114,510,450,358,6,1,102.25,77.78,85.21
153,20260115,510,420,365,3,2,48.48,88.28,40.4
153,20260116,510,365,285,9,7,161.96,63.76,100.0
153,20260119,510,245,195,2,0,29.75,86.76,24.79
153,20260120,510,390,347,3,0,42.19,89.16,35.16
153,20260121,510,355,324,3,2,44.04,88.03,36.7
153,20260122,510,335,279,6,1,102.28,73.17,85.23
153,20260123,510,360,305,4,1,54.2,84.91,45.17
153,20260126,510,400,310,1,0,6.7,97.88,5.58
153,20260127,510,436,335,6,2,105.77,76.0,88.14
153,20260128,510,445,385,3,1,43.89,89.77,36.58
153,20260129,510,370,349,5,3,72.17999999999999,82.86,60.15
153,20260130,510,345,217,6,1,113.77000000000001,65.6,94.81
153,20260202,510,394,382,5,2,75.12,83.57,62.6
153,20260203,510,366,258,6,0,97.9,72.49,81.58
153,20260204,510,349,264,5,2,90.18,74.54,75.15
153,20260205,510,105,105,2,2,35.019999999999996,74.99,29.18
153,20260206,510,250,238,4,1,55.49,81.09,46.24
153,20260209,510,310,278,4,2,51.42,84.39,42.85
153,20260210,510,206,104,4,3,67.39,60.68,56.16
153,20260211,510,375,361,6,2,104.7,77.52,87.25
153,20260212,510,345,325,4,2,51.52,86.32,42.93
153,20260213,510,311,295,4,2,64.16,82.14,53.47
153,20260216,510,395,297,5,2,93.16,76.12,77.63
153,20260217,510,235,205,2,2,28.729999999999997,87.71,23.94
153,20260218,510,395,330,2,1,37.760000000000005,89.73,31.47
153,20260219,510,316,219,4,3,67.19,76.52,55.99
153,20260220,510,385,272,5,2,80.8,77.1,67.33
153,20260223,510,420,310,7,1,116.12,72.75,96.77
153,20260224,510,351,318,5,3,76.95,80.52,64.12
153,20260225,510,400,361,5,3,83.53,81.21,69.61
153,20260226,510,470,401,7,1,104.92,79.26,87.43
153,20260227,510,405,321,4,2,59.5,84.36,49.58
153,20260302,510,435,414,2,1,41.81,90.83,34.84
153,20260303,510,360,303,4,4,63.120000000000005,82.76,52.6
153,20260304,510,337,267,3,1,46.6,85.14,38.83
153,20260305,510,389,338,3,1,58.629999999999995,85.22,48.86
153,20260306,510,375,285,7,2,136.74,67.58,100.0
153,20260309,510,310,292,3,1,56.5,83.79,47.08
153,20260310,510,265,199,7,1,89.1,69.07,74.25
153,20260311,510,420,363,4,1,67.74000000000001,84.27,56.45
153,20260312,510,395,357,3,1,60.1,85.59,50.08
153,20260313,510,190,127,2,2,29.81,80.99,24.84
153,20260316,510,250,206,4,2,62.28,76.79,51.9
153,20260317,510,480,461,6,0,97.78,82.5,81.48
153,20260318,510,275,234,0,0,0.0,100.0,0.0
153,20260319,510,325,266,4,1,64.78,80.42,53.98
153,20260320,510,354,294,4,1,55.57,84.1,46.31
153,20260323,510,424,376,1,0,7.36,98.08,6.13
153,20260324,510,325,296,4,3,61.94,82.7,51.62
153,20260325,510,410,379,3,0,58.47,86.63,48.72
153,20260326,510,230,185,3,1,56.56,76.59,47.13
153,20260327,510,270,197,2,1,33.86,85.33,28.22
153,20260330,510,385,337,6,2,86.78,79.52,72.32
153,20260331,510,405,303,10,6,161.31,65.26,100.0
154,20260101,510,230,177,4,3,83.73,67.89,69.77
154,20260102,510,300,188,6,0,108.8,63.34,90.67
154,20260105,510,350,307,2,2,34.97,89.77,29.14
154,20260106,510,364,313,6,4,95.77000000000001,76.57,79.81
154,20260107,510,345,289,4,1,64.88,81.67,54.07
154,20260108,510,385,347,6,4,102.56,77.19,85.47
154,20260109,510,395,351,8,3,156.13,69.21,100.0
154,20260112,510,339,291,2,0,25.87,91.84,21.56
154,20260113,510,290,260,3,1,44.39,85.42,36.99
154,20260114,510,345,328,3,2,43.78,88.22,36.48
154,20260115,510,305,293,4,2,56.56,83.82,47.13
154,20260116,510,345,333,3,1,46.49,87.75,38.74
154,20260119,510,454,397,5,1,90.32,81.47,75.27
154,20260120,510,321,262,5,2,88.65,74.72,73.88
154,20260121,510,424,276,7,2,97.89,73.82,81.58
154,20260122,510,290,208,2,0,30.04,87.38,25.03
154,20260123,510,332,308,5,2,91.03,77.19,75.86
154,20260126,510,333,262,3,0,37.65,87.44,31.37
154,20260127,510,274,173,4,4,56.22,75.47,46.85
154,20260128,510,341,297,4,2,75.21,79.79,62.67
154,20260129,510,185,154,2,1,22.66,87.17,18.88
154,20260130,510,337,304,3,1,58.31,83.91,48.59
154,20260202,510,425,382,4,0,68.03,84.88,56.69
154,20260203,510,434,391,6,2,104.53,78.91,87.11
154,20260204,510,203,120,4,1,65.89,64.55,54.91
154,20260205,510,345,299,4,1,78.56,79.19,65.47
154,20260206,510,350,271,4,1,69.85,79.51,58.21
154,20260209,510,218,201,3,0,56.4,78.09,47.0
154,20260210,510,425,309,4,2,56.24,84.6,46.87
154,20260211,510,395,287,6,4,110.82,72.14,92.35
154,20260212,510,425,348,5,0,103.52000000000001,77.07,86.27
154,20260213,510,357,287,8,1,149.24,65.79,100.0
154,20260216,510,405,297,4,2,68.22,81.32,56.85
154,20260217,510,410,398,3,3,42.39,90.37,35.33
154,20260218,510,232,193,4,2,56.55,77.34,47.12
154,20260219,510,340,216,2,1,30.73,87.55,25.61
154,20260220,510,434,399,3,1,47.38,89.39,39.48
154,20260223,510,330,229,4,2,65.18,77.84,54.32
154,20260224,510,385,361,3,2,58.879999999999995,85.98,49.07
154,20260225,510,352,264,5,1,98.62,72.8,82.18
154,20260226,510,380,347,3,2,50.36,87.33,41.97
154,20260227,510,265,152,5,4,70.99,68.16,59.16
154,20260302,510,345,275,4,0,71.71000000000001,79.32,59.76
154,20260303,510,375,331,1,1,17.17,95.07,14.31
154,20260304,510,325,308,4,4,61.849999999999994,83.28,51.54
154,20260305,510,365,303,5,1,69.84,81.27,58.2
154,20260306,510,241,188,4,1,57.959999999999994,76.44,48.3
154,20260309,510,210,160,2,1,28.619999999999997,84.83,23.85
154,20260310,510,425,345,5,2,79.84,81.21,66.53
154,20260311,510,395,347,7,1,105.03,76.76,87.52
154,20260312,510,435,377,5,0,91.27000000000001,80.51,76.06
154,20260313,510,248,203,3,2,53.37,79.18,44.47
154,20260316,510,420,405,4,0,61.85,86.75,51.54
154,20260317,510,305,256,4,2,72.34,77.97,60.28
154,20260318,510,212,192,4,0,71.78,72.79,59.82
154,20260319,510,366,278,8,3,157.8,63.79,100.0
154,20260320,510,360,308,7,0,105.64,74.46,88.03
154,20260323,510,220,175,3,1,33.34,84.0,27.78
154,20260324,510,400,388,6,0,56.94,87.2,47.45
154,20260325,510,335,301,6,2,82.17,78.56,68.47
154,20260326,510,435,413,1,0,24.41,94.42,20.34
154,20260327,510,419,365,6,2,103.0,77.99,85.83
154,20260330,510,335,320,2,0,40.28,88.82,33.57
154,20260331,510,415,328,5,2,76.02000000000001,81.18,63.35
155,20260101,510,440,359,5,1,73.00999999999999,83.1,60.84
155,20260102,510,405,392,3,1,51.47,88.39,42.89
155,20260105,510,337,317,4,3,57.69,84.6,48.08
155,20260106,510,393,246,7,1,105.33,70.02,87.78
155,20260107,510,232,197,5,3,87.06,69.35,72.55
155,20260108,510,419,396,3,2,42.18,90.37,35.15
155,20260109,510,355,292,3,0,41.160000000000004,87.65,34.3
155,20260112,510,380,315,2,2,33.94,90.27,28.28
155,20260113,510,210,151,5,1,73.92,67.13,61.6
155,20260114,510,200,159,2,1,41.54,79.29,34.62
155,20260115,510,310,242,2,0,30.43,88.83,25.36
155,20260116,510,325,270,5,3,79.69,77.21,66.41
155,20260119,510,395,332,5,2,78.31,80.91,65.26
155,20260120,510,360,320,1,1,11.03,96.67,9.19
155,20260121,510,305,293,5,3,70.28,80.65,58.57
155,20260122,510,430,430,3,1,53.6,88.92,44.67
155,20260123,510,270,232,2,1,29.4,88.75,24.5
155,20260126,510,302,282,3,0,55.379999999999995,83.59,46.15
155,20260127,510,393,354,4,1,85.18,80.6,70.98
155,20260128,510,368,285,2,1,37.08,88.49,30.9
155,20260129,510,315,236,2,1,26.12,90.04,21.77
155,20260130,510,350,288,3,1,58.31,83.16,48.59
155,20260202,510,370,299,2,2,31.04,90.6,25.87
155,20260203,510,296,168,5,3,79.27,67.94,66.06
155,20260204,510,390,305,6,3,94.95,76.26,79.12
155,20260205,510,270,217,7,4,128.32999999999998,62.84,100.0
155,20260206,510,360,325,4,1,61.67,84.05,51.39
155,20260209,510,259,153,4,1,57.019999999999996,72.85,47.52
155,20260210,510,307,186,8,3,155.02,54.54,100.0
155,20260211,510,359,228,4,4,59.68,79.25,49.73
155,20260212,510,195,147,3,1,43.82,77.04,36.52
155,20260213,510,405,336,7,2,126.34,72.67,100.0
155,20260216,510,362,362,3,2,49.36,88.0,41.13
155,20260217,510,295,268,5,1,77.42,77.59,64.52
155,20260218,510,426,402,5,2,84.73,82.59,70.61
155,20260219,510,315,284,4,2,60.010000000000005,82.56,50.01
155,20260220,510,227,195,2,0,23.49,89.25,19.58
155,20260223,510,323,262,8,2,143.03,64.69,100.0
155,20260224,510,223,169,6,2,104.16,61.87,86.8
155,20260225,510,365,305,4,1,66.35,82.13,55.29
155,20260226,510,360,314,3,2,62.64,83.37,52.2
155,20260227,510,290,223,2,0,36.89,85.81,30.74
155,20260302,510,270,184,3,1,48.72,79.06,40.6
155,20260303,510,335,275,4,1,59.9,82.11,49.92
155,20260304,510,305,202,4,1,52.74,79.3,43.95
155,20260305,510,410,358,5,2,78.31,82.05,65.26
155,20260306,510,400,334,4,0,57.86,85.23,48.22
155,20260309,510,315,283,5,1,81.47999999999999,77.64,67.9
155,20260310,510,340,241,5,2,75.73,76.09,63.11
155,20260311,510,360,340,4,1,74.8,81.97,62.33
155,20260312,510,249,189,0,0,0.0,100.0,0.0
155,20260313,510,388,234,5,4,89.61,72.31,74.68
155,20260316,510,284,246,4,2,53.82,82.05,44.85
155,20260317,510,410,337,4,1,58.31,85.25,48.59
155,20260318,510,300,244,6,1,87.91,73.51,73.26
155,20260319,510,275,194,3,1,51.93,78.88,43.28
155,20260320,510,390,362,3,1,64.83,84.81,54.02
155,20260323,510,342,270,4,3,62.47,81.21,52.06
155,20260324,510,348,316,2,1,30.22,91.27,25.18
155,20260325,510,345,280,4,3,54.57000000000001,83.69,45.48
155,20260326,510,330,260,7,2,97.18,72.79,80.98
155,20260327,510,350,264,7,1,120.94,68.58,100.0
155,20260330,510,370,299,7,1,125.1,70.5,100.0
155,20260331,510,350,262,4,1,45.43,85.22,37.86
156,20260101,510,410,307,4,2,54.89,84.83,45.74
156,20260102,510,270,232,4,1,81.34,74.04,67.78
156,20260105,510,269,219,5,3,71.95,75.27,59.96
156,20260106,510,390,292,9,4,138.7,67.8,100.0
156,20260107,510,335,291,3,1,52.21,84.79,43.51
156,20260108,510,330,294,2,1,31.729999999999997,90.26,26.44
156,20260109,510,323,285,5,3,64.44,81.56,53.7
156,20260112,510,250,202,5,4,92.94,68.49,77.45
156,20260113,510,410,359,2,2,32.15,91.78,26.79
156,20260114,510,392,336,8,6,121.23,73.49,100.0
156,20260115,510,410,386,5,4,66.68,85.27,55.57
156,20260116,510,333,306,6,3,90.91,77.1,75.76
156,20260119,510,378,278,3,0,53.58,83.84,44.65
156,20260120,510,415,338,7,1,139.27,70.82,100.0
156,20260121,510,142,84,3,1,54.13,60.81,45.11
156,20260122,510,279,252,3,2,50.19,83.39,41.82
156,20260123,510,396,282,6,1,100.63,73.7,83.86
156,20260126,510,345,281,8,3,140.47,66.67,100.0
156,20260127,510,190,153,2,1,38.46,79.91,32.05
156,20260128,510,380,325,3,0,36.2,89.98,30.17
156,20260129,510,425,380,4,2,51.64,88.04,43.03
156,20260130,510,430,358,7,3,125.38999999999999,74.06,100.0
156,20260202,510,440,385,3,1,59.339999999999996,86.65,49.45
156,20260203,510,355,304,2,0,31.69,90.56,26.41
156,20260204,510,430,356,8,4,140.19,71.75,100.0
156,20260205,510,410,362,3,1,58.85,86.02,49.04
156,20260206,510,362,349,5,2,89.42999999999999,79.6,74.52
156,20260209,510,205,173,4,0,79.67,68.47,66.39
156,20260210,510,175,151,3,2,62.7,70.66,52.25
156,20260211,510,285,214,5,4,84.4,71.72,70.33
156,20260212,510,372,289,4,1,73.37,79.75,61.14
156,20260213,510,245,164,5,0,98.8,62.4,82.33
156,20260216,510,200,181,2,0,39.75,81.99,33.12
156,20260217,510,270,163,6,4,113.75,58.9,94.79
156,20260218,510,280,243,0,0,0.0,100.0,0.0
156,20260219,510,330,219,5,4,81.83,72.8,68.19
156,20260220,510,330,308,5,2,78.5,79.69,65.42
156,20260223,510,345,279,6,2,78.21000000000001,78.11,65.18
156,20260224,510,270,246,2,1,22.009999999999998,91.79,18.34
156,20260225,510,425,396,6,0,101.87,79.54,84.89
156,20260226,510,385,313,6,3,118.11,72.6,98.42
156,20260227,510,390,350,4,1,50.129999999999995,87.47,41.78
156,20260302,510,355,320,6,4,103.57,75.55,86.31
156,20260303,510,233,152,2,0,37.959999999999994,80.02,31.63
156,20260304,510,220,160,2,0,30.86,83.83,25.72
156,20260305,510,510,473,5,1,80.32,85.48,66.93
156,20260306,510,355,278,3,1,42.73,86.68,35.61
156,20260309,510,350,229,6,1,88.36,72.16,73.63
156,20260310,510,320,279,5,1,116.32,70.58,96.93
156,20260311,510,325,273,3,1,61.84,81.53,51.53
156,20260312,510,245,184,4,2,81.42,69.32,67.85
156,20260313,510,390,305,6,3,93.2,76.59,77.67
156,20260316,510,230,142,5,0,71.96,66.37,59.97
156,20260317,510,434,400,3,0,49.79,88.93,41.49
156,20260318,510,410,345,4,2,61.32,84.91,51.1
156,20260319,510,215,117,1,1,20.04,85.38,16.7
156,20260320,510,340,307,3,0,38.72,88.8,32.27
156,20260323,510,315,282,4,2,80.88,77.71,67.4
156,20260324,510,436,405,6,1,120.82,77.02,100.0
156,20260325,510,418,355,5,2,88.7,80.01,73.92
156,20260326,510,395,321,6,3,94.96000000000001,77.17,79.13
156,20260327,510,340,312,4,2,46.26,87.09,38.55
156,20260330,510,247,168,3,0,62.28,72.95,51.9
156,20260331,510,220,173,5,1,79.93,68.4,66.61
157,20260101,510,295,234,5,0,94.91,71.14,79.09
157,20260102,510,292,240,4,3,56.980000000000004,80.81,47.48
157,20260105,510,125,77,1,1,17.06,81.86,14.22
157,20260106,510,215,97,1,1,18.05,84.31,15.04
157,20260107,510,324,249,3,2,46.76,84.19,38.97
157,20260108,510,415,363,5,5,76.64,82.57,63.87
157,20260109,510,450,394,8,2,91.95,81.08,76.62
157,20260112,510,249,176,2,1,35.47,83.23,29.56
157,20260113,510,241,229,2,1,23.25,90.78,19.38
157,20260114,510,425,327,7,0,111.15,74.63,92.62
157,20260115,510,170,108,2,0,31.92,77.19,26.6
157,20260116,510,137,59,3,0,61.5,48.96,51.25
157,20260119,510,388,350,0,0,0.0,100.0,0.0
157,20260120,510,405,287,5,4,86.69,76.8,72.24
157,20260121,510,385,266,6,3,109.34,70.87,91.12
157,20260122,510,380,289,4,0,61.36,82.49,51.13
157,20260123,510,368,323,5,3,74.56,81.25,62.13
157,20260126,510,200,147,4,2,66.27000000000001,68.93,55.23
157,20260127,510,185,127,2,0,36.84,77.51,30.7
157,20260128,510,310,232,4,1,67.65,77.42,56.38
157,20260129,510,425,413,4,1,74.17999999999999,84.77,61.82
157,20260130,510,369,334,3,1,59.39,84.9,49.49
157,20260202,510,273,176,4,3,63.99,73.34,53.32
157,20260203,510,335,323,4,2,64.24,83.41,53.53
157,20260204,510,363,293,6,3,94.77,75.56,78.97
157,20260205,510,295,251,3,2,50.370000000000005,83.29,41.98
157,20260206,510,305,268,2,0,37.980000000000004,87.59,31.65
157,20260209,510,305,176,5,3,71.49000000000001,71.11,59.58
157,20260210,510,349,298,5,1,116.82000000000001,71.84,97.35
157,20260211,510,275,263,3,2,56.120000000000005,82.41,46.77
157,20260212,510,305,226,4,1,60.480000000000004,78.89,50.4
157,20260213,510,365,353,4,2,72.34,82.99,60.28
157,20260216,510,315,242,5,2,72.18,77.03,60.15
157,20260217,510,230,127,4,1,90.72,58.33,75.6
157,20260218,510,375,261,5,2,84.59,75.52,70.49
157,20260219,510,395,369,3,1,46.410000000000004,88.83,38.68
157,20260220,510,295,222,1,0,24.32,90.13,20.27
157,20260223,510,375,334,4,1,42.010000000000005,88.83,35.01
157,20260224,510,315,298,3,1,60.51,83.12,50.42
157,20260225,510,480,463,4,3,59.39999999999999,88.63,49.5
157,20260226,510,245,196,2,0,31.119999999999997,86.3,25.93
157,20260227,510,410,299,3,2,36.03,89.25,30.02
157,20260302,510,395,291,7,3,116.39999999999999,71.43,97.0
157,20260303,510,361,296,3,2,60.43,83.05,50.36
157,20260304,510,220,162,4,0,83.25,66.06,69.38
157,20260305,510,380,258,6,1,119.65,68.32,99.71
157,20260306,510,455,387,5,2,54.92,87.57,45.77
157,20260309,510,388,240,0,0,0.0,100.0,0.0
157,20260310,510,345,266,7,7,100.58,72.56,83.82
157,20260311,510,325,265,3,0,47.4,84.83,39.5
157,20260312,510,240,163,2,1,21.98,88.12,18.32
157,20260313,510,245,161,6,2,107.25,60.02,89.38
157,20260316,510,384,293,7,3,111.58,72.42,92.98
157,20260317,510,337,288,6,0,66.93,81.14,55.78
157,20260318,510,380,333,4,0,35.35,90.4,29.46
157,20260319,510,325,281,4,1,68.1,80.49,56.75
157,20260320,510,125,74,2,1,33.65,68.74,28.04
